df_ind,title,brand,glowpick_exist
6428,[파파레서피] 리얼 센텔라 파우더 스킨 200ml,파파레서피,O
6429,머지 더 퍼스트 아이섀도우 (5color),머지,O
6430,퓨어 핏 시카 카밍 트루 시트 마스크 1매(21ml),코스알엑스,O
6431,미쟝센 살롱10 샴푸 (극손상) 500ml [ 약산성 샴푸 | 단백질 샴푸 | 풍성한 거품 ],미쟝센,O
6432,저메인 드 카푸치니 로얄제리 앰플 2ml x 24ea + 프로 레질리언스 크림 50ml,저메인드카푸치니,O
6433,"[폼 미니어처 증정] 아이소이 산뜻로션 /피지가 도망가는, 산뜻! 에센스 로션(70ml)",아이소이,O
6434,해피바스 그린콜라겐 바디워시 바질&시트러스 750G [ 약산성 순한 바디워시 ㅣ 퍼퓸ㅣ 향좋은ㅣ 콜라겐 ],해피바스,O
6435,캐트리스 파워 플럼핑 젤 립스틱 3.3g,캐트리스,O
6436,하다라보 고쿠쥰 훼이스워시 100g x2개,하다라보,O
6437,[에뛰드] 핫스타일 버블 헤어 컬러링 1EA,에뛰드,O
6438,사이오스 실리콘프리 손상케어 트리트먼트 200ML 3개,사이오스,O
6439,[바닐라코/공식] 헬로 써니 에센스 선 스틱 프레시 - 뽀송한선스틱/스틱형선크림,바닐라코,O
6440,[한스킨] 순한 리얼 어성초 에센스토너 200ml 민감피부 수분진정,한스킨,O
6441,"[맑을담] 히알루론산 1% 원액 고분자 1리터 대용량, 만물상 만능크림 만들기",맑을담,O
6442,파머메이커 제주 연꽃 리바이탈 세럼_50ml,파머메이커,O
6443,[비큐셀] 더마스킨크림 50g / 장벽크림 시즌1 30ml 추가증정,비큐셀,O
6444,산다화 포맨 그린티 2종세트 (스킨+로션),산다화,O
6445,1+1 퓨어러스 모이스처 데미지 리페어 샴푸 530ml,퓨어러스(자체제작),X
6446,메르셀 샤르르 마스크 멜팅 마데카소사이드 5매 집중진정 케어,메르셀,O
6447,땡큐파머 트루 워터 딥 모이스처 크림 EX 80ml / 장벽개선크림 유수분밸런스,땡큐파머,O
6448,미크릿 매니큐어 냄새 안나는 비건 네일 팔리놉시스 베이지  6g,미크릿,O
6449,[어퓨] 밉상 큐티클 크림 10ml,어퓨,O
6450,한율 자연을 닮은 시트마스크 산들박하 10매/ 마스크팩+트러블진정+1일1팩,한율,O
6451,알엔더블유 스페셜 세라마이드 고보습 크림 50ml,알엔더블유,O
6452,마티나겝하르트 해피 로즈힙 커널 오일 40캡슐,마티나겝하르트,O
6453,참인셀 퍼펙트 비비 크림 55G,참존,O
6454,주미소 슈퍼 수딩 카밍 앤 릴리프 테카 솔루션 진정 시카크림 50g,주미소,O
6455,코스알엑스 원스텝 패드+퓨어 핏 시카 세럼 2종 세트(원스텝 패드 택1 +시카 세럼 30ml),코스알엑스,O
6456,베르사체 딜런블루 뿌르옴므  EDT 100ml,베르사체,O
6457,맨즈스킨 파란통 립크레용 푸릇푸릇 남자립밤,맨즈스킨,O
6458,버츠비 레몬 앤 로즈마리 핸드 크림 28.3g,버츠비,O
6459,드리오페 프레시 밤부 트리트먼트 1050ml,드리오페,O
6460,참깨끗해 오트밀 클렌징바 천연 수제 약산성 모공 미용 친환경 비누 110g,참깨끗해(자체제작),X
6461,[미샤] 마스큐어 시트마스크 (수분솔루션) 28ml,미샤,O
6462,[젤라또팩토리] 하또하또핏 Basic 패디 보헤미안 뉘앙스 1매 / 패디스티커 / 붙이는패디 / 하또하또핏 / 패디큐어 / 패디핏,젤라또팩토리,O
6463,갸마르드 퓨어 페이셜 젤 100g by 온뜨레,갸마르드,O
6464,알엔더블유 옴므 오일 컨트롤 페이셜 클렌저 120ml,알엔더블유,O
6465,셀본 필라마이드 앰플 마스크 1box(6매) 미백 피부장벽 보습 세라마이드 마스크팩,셀본,O
6466,[스킨푸드] 아보카도 올리브 립밤 12g,스킨푸드,O
6467,[에이올] 제주 화산송이 천연 두피 샴푸 3개 - Aall 약산성 저자극 천연계면활성제,동안백년,O
6468,[7/1~31][비욘드] 피토아쿠아 크림 대용량 스페셜 세트,비욘드,O
6469,아이오페 UV쉴드 선 스틱 SPF50+PA++++ 20g,아이오페,O
6470,[러쉬] 드림 크림 셀프 프리저빙 240g - 보디 로션 / 바디 로션,러쉬,O
6471,아이소이 응급 3종 SET (응급토닉+응급스팟+응급젤크림)+응급미스트1개+응급6종키트 증정!,아이소이,O
6472,[아이빛] 젤네일세트 원스텝젤 젤네일 125가지 젤컬러 10종선택,아이빛,O
6473,쿠피 피디알엔 선 리젠페어 50ml  SPF50+ 혼합자차 주름 미백 끈적임없는 자연유래 빙하수 톤업 연어 선크림,쿠피,O
6474,[참존] 디에이지 레드에디션 아이크림x4개 눈밑주름 눈가주름케어,참존,O
6475,더랩바이블랑두 올리고 히알루론산 카밍+ 크림 마스크 (1매),더랩 바이 블랑두,O
6476,KISHER 워너비 스타 배쓰밤 (200g) 발포형 천연 입욕제 / 바스볼,키셔,O
6477,[썸바이미] 레드 티트리 시카소사이드 토너 150ml,썸바이미,O
6478,스팀베이스 카렌듈라 딥 모이스처 클렌징 워터 320ml,스팀베이스,O
6479,😎 라이브위크 1+1  & 50% 쿠폰특가 😎[웰더마] 카렌듈라 카밍 순 클렌징 패드 60매입 (오리패드) / 노워시 원스텝 클렌징 패드!,웰더마,O
6480,★1000ml페퍼민트바디오일 스킨아이디어 아로마 마사지오일 페퍼민트 1000ml,스킨아이디어,O
6481,1+1 네이처카인드 리페어 EGF크림 50g 대용량(피부진정+수분+보습+영양+탄력+피부장벽강화+이지에프펩타이드수딩크림),네이처카인드,O
6482,[젤라또팩토리] 띠부띠부팁 패디 맑은날피크닉,젤라또팩토리,O
6483,[한정기획] 벨먼 퍼퓸 핑크 바디워시 680ml+250ml,벨먼,O
6484,토니모리 원더 촉촉 알로에 마스크 시트 22g,토니모리,O
6485,착한팩토리 패스트 더 빠른 샴푸 500ml,착한팩토리,O
6486,[1+1] 달리프 베러 퍼퓸 자연유래 샴푸 1000ml,달리프,O
6487,[미샤] 타임레볼루션 개똥쑥 진정 스팟팩 50매 225ml,미샤,O
6488,스틸라 블루 벨벳 아이 섀도우 팔레트 7.8g,스틸라,O
6489,셀퓨전씨 아쿠아포린 크림 60ml+60ml,셀퓨전씨,O
6490,[제스젭] 베어 크림 80g,제스젭,O
6491,[아이디플라코스메틱] 더마스틱 프레쉬 토너 / 120ml / 각질제거/진정 토너,아이디플라코스메틱,O
6492,모델로 엑스퍼트 선블록 50ml(SPF50),모델로,O
6493,[폴라초이스] 레티놀 바디로션 118ml,폴라초이스,O
6494,[닥터브로너스] 레몬라임 오가닉 립밤 4g (1+1),닥터브로너스,O
6495,"토소웅 모로코 아르간헤어오일 100ml - 윤기있는머리결, 손상모발관리+영양공급+보습효과+탄력",토소웅,O
962,[네오젠] 엑스트라 볼륨컬 메탈 마스카라 본품&리필 세트_블랙/브라운 (속눈썹펌/마스카라추천),네오젠 에이지큐어,O
6497,헤이미쉬 벨벳 파우더 팩트 5g /기름종이파우더 모공블러,헤이미쉬,O
6498,로벡틴 스킨 이센셜즈 배리어 리페어 페이스&바디 크림 175ml,로벡틴,O
6499,더블유랩 퓨어 프리 루스 파우더 9g,더블유랩,O
6500,[BEST] 실크테라피 뿌리는 케라틴 헤어미스트 60ml 1+1,실크테라피,O
6501,[어퓨] 풀샷 모노 섀도우 (MBR02_바짝구운토스트) 2g,어퓨,O
6502,[피카소] PROOF07 컨실러,피카소,O
6503,뷰젤 칼슘베이스 바비오빠탑 멀티젤 1+1 선택,뷰젤(자체제작),X
6504,오드뚜왈렛 필로시코스 50ml,딥티크,O
6505,화이트리 비움 바하 클렌징오일 / 블랙헤드 피지 각질케어 친수성 오일 산뜻한 사용감 BHA,화이트리,O
6506,수앤 오리진블랙 샴푸 700ml 단백질 뿌리볼륨 약산성,수앤,O
6507,[🔥9900 특가🔥] 달바 약산성 젤클렌저 150ml / 300ml / PH 5.5 펩타이드 노세범 마일드 젤 클렌저 / 각질 클렌저 / 아침클렌저 / 순한 클렌저,달바,O
6508,오드뚜왈렛 디스커버리 세트  (썽/도/필/로/롬) 7.5ml 5ea,딥티크,O
6509,쿤달 스칼프 리프레싱 쿨 샴푸 2개 세트 아쿠아민트1058ml,쿤달,O
6510,나츄리에 하또무기 스킨 컨디셔너 +공병 증정,나츄리에,O
6511,아윤채 인핸싱 실키 오일(100ml),아윤채,O
6512,에네스티 에델바이스 온천수 주름개선 토너/로션/영양크림,에네스티,O
6513,[원오세븐] 에브리데이 플럼프 하이드로 크림(50ml),원오세븐,O
6514,[디폰데] 딥하이드라 B5 수딩 마스크 27g x 5매,디폰데,O
6515,캐트리스 제너레이션 플럼프 앤 샤인 립글로스 4.3ml,캐트리스,O
6516,결자국97%감소 플라리아 3D 퍼프 파운데이션브러쉬 4종 메이크업베이스 물광 다크서클,플라리아,O
6517,[비레머디스] 릴리프 모이스트 크림 50ml / 촉촉한 수분크림,비레머디스,O
6518,[닥터지] 에이 클리어 밸런싱 토너 170ml,닥터지,O
6519,[1+1] 엔조이 세이프티 내추럴 썬스틱 SPF50+ PA++++/무기자차 썬스틱,싸이닉,O
6520,바이빠세 페이스 미스트 민감&건성용 150ml,바이빠세,O
6521,[네이처리퍼블릭] 더 착한 마음 히알루론산 워터 토너 400ml,네이처리퍼블릭,O
6522,[리얼베리어][1+1] 에센스 미스트 100ml,리얼베리어,O
6523,일회용 해면 100매 박스타입 코튼 위생 화장솜 부직포  피부관리 국산,시크릿덤(자체제작),X
6524,벨비티앙 스위트켈리 바디케어 스페셜 세트 / 바디워시 & 바디오일 페이스오일 겸용,벨비티앙,O
6525,미쟝센 살롱10 트리트먼트 (극손상) 250ml 1+1 [ 단백질 트리트먼트 | lpp 트리트먼트 | 헤어팩 ],미쟝센,O
6526,[1+1] 싸이닉 시카노이드 앰플 50ml,싸이닉,O
6527,하다라보 NEW고쿠쥰 프리미엄 크림 50g,하다라보,O
6528,[⭐️패드 증정⭐️] 수드 대나무 토너 SET (160ml+350ml),킵쿨 ,O
6529,[1+1] 싸이닉 더 심플 베리어 크림 40ml / 약산성 저자극 크림,싸이닉,O
6530,미프 남자 발색립밤 올인원 파워 립 엔진 3.4g,미프,O
6531,"(1+1 총 2개) 프레쉬라이트 폼타입 염색제 슈가애쉬 2개 ( 제1제 30ml, 제 2제 60ml)",프레쉬라이트,O
6532,[닥터포헤어] 문제성 두피 전용 / 아줄렌 메드 샴푸 500ml,닥터포헤어,O
6533,더블유랩 빅커버쿠션,더블유랩,O
6534,에이플비 센텔라 컴플렉스 미스트 토너,에이플비,O
6535,토소웅 레드클리닉 오발리신 스킨토너 - 여드름성피부적합/피부진정,토소웅,O
6536,누리촉촉 워터밸런스 클렌징 워터 320ml,누리숲,O
6537,알페신 카페인 리퀴드 200ml [1+1/총2개],알페신,O
6538,셀비엔 에이원셀 줄기세포 크림 50ml / 미백 주름 2중 기능성 연꽃 추출물 수분충전,셀비엔,O
6539,[타임딜] NEW 셀라피 에이리페어 크림 바디워시 500ml,셀라피,O
6540,헤라 UV 미스트 쿠션 커버 SPF50+/PA+++ 15GX2(본품1개+리필1개),헤라,O
6541,[에뛰드] new 순정 10무 수분 에멀전 130ml,에뛰드,O
6542,려 흑운 모근강화 & 볼륨케어 샴푸 550ml 1+1,려,O
6543,려 함빛 극손상 & 영양케어 샴트세트 (샴푸 550ml+컨디셔너 550ml),려,O
6544,[🔥19900 특가🔥] 달바 인텐시브 앰플 / 화이트 트러플 인텐시브 앰플 50ml / 가장 보통의 앰플 / 가볍게 촉촉 / 텐션 앰플,달바,O
6545,[07.19~07.25]밀크바오밥 세라 바디로션 플로라부케 600ml,밀크바오밥,O
6546,"(1+1,단품) 닥터시드 샴푸 첨가제 솔루션 부스터 100ml [탈모기능성,특허성분,96%자연유래]",닥터시드,O
6547,[스킨푸드] 피치뽀송 포어 블러팩트 4g,스킨푸드,O
6548,"[NS] 결,7일 결이살아나다  트러블쿨링워터 300ml",네츄럴샤인,O
6549,보텍 에스원 아미노산계 지성용 지루성두피 무실리콘 약산성 미용실 천연샴푸 500ml,보텍,O
6550,[더바디샵] [1+1 가성비 갑 혜택] 대용량 샤워젤 750ML (옵션),더바디샵,O
6551,[닥터자르트] 컨트롤에이 티트리먼트 페이스 3종 풀-케어 세트,닥터자르트,O
6552,[스킨푸드] 로열허니 프로폴리스 인리치 에센스 50ml,스킨푸드,O
6553,센카 퍼펙트세트 (퍼펙트휩 + 화이트 클레이),센카,O
6554,허니체 크리미 허니 헤어팩 마스크F 200g,허니체,O
6555,[엠퀴리] 코어 파워 세럼 50ml,엠퀴리,O
6556,[네이처리퍼블릭] 보테니컬 에어 래쉬 마스카라 롱 앤 컬_7g,네이처리퍼블릭,O
6557,하다라보 고쿠쥰 훼이스워시 100g x3개,하다라보,O
6558,[우드버리] 엑스트라아시아 아이라이너 0.35g (4color),우드버리,O
6559,비플레인 시카풀 카밍 마스크 10매,비플레인,O
6560,[자올] 여성탈모 산후탈모 에너지 부스팅 우먼 세트 (시너지 부스터 우먼 100ml 3EA+스칼프 스케일링 샴푸 500ml),자올,O
6561,아하바 [승무원 핸드크림] 미네랄 핸드크림,아하바,O
6562,[에뛰드] 99% 알로에 듬뿍 수딩 젤 250ml (2개입),에뛰드,O
6563,토니모리 New 플로리아 뉴트라 에너지 클렌징 크림 200ml,토니모리,O
6564,[레이블옴므] 블루 에디션 세트/ 남자2종세트,레이블옴므,O
6565,[스킨푸드] 피치뽀송 멀티 피니시 파우더(대) 15g,스킨푸드,O
6566,시크니크 비타 마스크 30매입 피부활력 브라이트닝  미백 주름개선 기능성,시크니크(자체제작),X
6567,[러쉬] 더티 스프링워시 280g - 샤워 젤 / 바디워시,러쉬,O
6568,7FACE 다크그레이 N335 페이스 파우더 브러쉬 1ea,칠페이스,O
6569,아이다코스메틱 나이아신아마이드 5.0 미백기능성 앰플 2ml X 10,아이다코스메틱,O
6570,싸이닉 비타씨 잡티 케어 집중 앰플 9gx2개,싸이닉,O
6571,"엘라스틴 퍼퓸 샴푸,컨디셔너600ml x2개 (러브미,퓨어브리즈,키스더로즈 중 택일)",엘라스틴,O
6572,이즈앤트리 시카 릴리프 앰플 (11ml x 2ea),이즈앤트리,O
6573,비클 필수 모이스처라이징 크림 50ml,비클,O
6574,[1+1] 독일 바버 티트리 앰플 외 5종 (2mlx7병 / 트러블 비타민 수분 재생 콜라겐 리프팅 / 공식수입사),바버,O
6575,스팀베이스 로즈허브 빌드업 토너 150ml,스팀베이스,O
6576,[킵쿨] 수드 마스크팩 10매 [착붙진정],킵쿨,O
6577,[폴라초이스] 디펜스 글로우 선크림 SPF40 60ml,폴라초이스,O
6578,키노닉스 포텐틸라 카밍 진정 크림토너 150ml,키노닉스,O
6579,[어퓨] 딥 클린 클리어 워터 165ml,어퓨,O
6580,[지나인스킨]  자몽 비타 필링 패드(100매입),지나인스킨,O
6581,이즈앤트리 그린티 프레쉬 토너 200ml,이즈앤트리,O
6582,[위드샨] 아보카도 네일 & 큐티클 오일 15ml 영양가득 촉촉 큐티클오일,위드샨,O
6583,[어퓨] 떡진머리 드라이 파우더 시트 20매,어퓨,O
6584,비플레인 비타 브라이트닝 앰플 30ml,비플레인,O
6585,라포티셀 NEW 울트라 리프트 데일리 에센스 40ml,라포티셀,O
6586,16브랜드 치크 샷 블러셔 6종,식스틴브랜드,O
6587,[바디홀릭] 바디 미스트 청포도 포션 50ml,바디홀릭,O
6588,[네이처리퍼블릭] 아르간 에센셜 딥케어 헤어팩(대용량)_470ml,네이처리퍼블릭,O
6589,[에뛰드] 미씽유 핸드크림 30ml,에뛰드,O
6590,옥시젠슈티컬스 허벌 플루이드 50ml 피부 트러블 좁쌀 마스크트러블 케어 스팟 민감성 순한 앰플,옥시젠슈티컬스,O
6591,아윤채 인핸싱 실키 마스크(200ml),아윤채,O
6592,옥시젠슈티컬스 젠틀 페이셜 클렌징 로션 250ml 저자극 고보습 밀크클렌저,옥시젠슈티컬스,O
6593,모레모 케라틴 헤어 블리치 (1제 10gx2 / 2제 30gx2),모레모,O
6594,[더프트앤도프트] 바디케어 2종 세트 (바디워시500ml+바디로션300ml),더프트앤도프트,O
6595,설화수 설린크림 50ML 생기탄력 생기안티에이징,설화수,O
6596,[투쿨포스쿨] 눈썹 수정칼 (2개입),투쿨포스쿨,O
6597,보나쥬르 비건 그린티 워터밤 토너 205ml,보나쥬르,O
6598,[쌍빠] 어딕트 글로우 부스터 선 세럼 40ml,쌍빠,O
6599,코코랑아토 바디로션 250ml,코코랑아토(자체제작),X
6600,[세포라 컬렉션] 립 밤 3.5g,세포라 컬렉션,O
6601,메이크온 라이트테라피 2종 세트(스킨라이트테라피Ⅱ+루미너스 이팩트 앰플 20gX3개),메이크온,O
6602,[바디홀릭] 스테이누디 바디미스트 오버 플로럴 100ml,바디홀릭,O
6603,셀로니아 시그니처 바이오 시트마스크 32mlX5매X2박스 셀 에너지 고중량 극세사,셀로니아,O
6604,[키스미] 헤비로테이션 젤 아이브로우 라이너 0.1g,키스미,O
6605,스킨덤 진정겔 피부진정 프로텍션 겔 그레이프 후르츠 220ml,스킨덤,O
6606,제이숲 딥그린제이 아로마 샴푸 (일랑일랑) 1000ml,제이숲,O
6607,구달 땡큐에디션 청귤 비타C 잡티 세럼플러스 50ml 대용량 한정 기획세트 (세럼50ml+크림35ml+마스크1매+리틀백),구달,O
6608,더마픽스 리얼 콜라겐 화이트닝 마스크팩 (23g x 4매),더마픽스,O
6609,티엘스 콤부차 리얼 티톡스 마스크 80ml,티엘스,O
6610,니베아 립케어 맨 액티브 케어 4.8g,니베아,O
6611,루트오브 미라클크림 / 미백크림 자국크림 흔적지우개 안티에이징 잡티,벨라루체,O
6612,[라노아]소프트 모이스처 크림-순한 향좋은 천연 바디로션,라노아,O
6613,[에뛰드] 립 앤 아이 리무버(대용량) 250ml,에뛰드,O
6614,5+1 아이빛 베러톤 젤네일 컬러젤 10ml 160종,쉬매료(자체제작),X
6615,[미샤] 에어리 팟 팩트 (민트) 5g,미샤,O
6616,클리오 워터프루프 브러쉬라이너 [단품],클리오,O
6617,보니앤제이 플라레세타 태반 마스크팩 [1BOX(5EA)] 어성초 병풀추출물 함유,보니앤제이,O
6618,컬러스틱 라센느 3.5g,바이레도,O
6619,BRTC 블레미쉬 리커버 밤 40ml / 여드름성 피부 비비크림 / 민감한 피부도 사용 가능! 순한 BB 추천,비알티씨,O
6620,세포랩 세안비누 바이오제닉 솝 밸류팩 (클렙스 25%) 100g x 3ea,세포랩,O
6621,[록시땅] 시어 버터 솝-라벤더 250g,록시땅,O
6622,울트라베리어 앰플 수분크림 50ml,아이다코스메틱,O
